"t","y","x","w","y.true","y.wx","w.x"
1,14.5213467174502,0.20838845751503,-1.33260139155369,16.3797826161008,17.7807378829998,-0.386837589554489
1,15.0625069592139,0.386634411122358,-0.590075112917405,16.0616903067354,16.1068940555418,-0.150233076885343
1,15.0706159250506,0.394916123536742,-0.386676372084717,16.0940885933001,15.7397464337251,-0.589859375730157
1,15.8985798438884,0.436267603499682,-0.60995080415013,16.288337751621,16.9351591695661,0.33760047564283
1,17.1856717326666,0.0878541240497908,-0.805054884674555,18.5012537006932,17.7160953410281,-0.834981324151158
1,16.4979119158584,0.374911063159335,0.0909051665882114,16.0204114710956,16.4943167673709,0.935681404080242
1,15.7626333518043,0.514173884171955,-0.360568803984784,16.733522411095,16.4919263185114,-0.305146295577288
1,17.1594650377769,0.232943040937128,-1.15312951873819,16.1782572963061,16.1206967212021,-0.915384320542216
1,12.5503409041641,0.23380283129151,-0.874461074516242,16.1723587792934,15.1776449017079,0.979703518562019
1,17.5315821078709,0.810546580832624,0.605030899094934,17.2033230794037,17.6766638007878,0.745783200487494
1,16.3753138079301,0.458433104839841,0.240742021955683,16.4088209613001,15.794162934103,-0.847733647562563
1,16.7050060105472,0.132192271502631,-1.13155564627069,17.4739278660307,18.2949935932928,0.737007332965732
1,17.3557450350447,0.267462145027026,-0.599783375061292,15.9977872622462,17.0578890343885,0.170373360160738
1,16.3354047618267,0.354152783731269,-0.0368599645468665,15.9622157569516,15.0446744330686,-0.865711714606732
1,16.8455004451918,0.492355038098338,-0.226738783773132,16.6049291939592,17.5242509744,0.956341858021915
1,16.5609367932199,0.422523119769008,0.239323752847348,16.2185771581136,17.1069908334782,0.687642003875226
1,16.1709623135054,0.379083767542837,-0.109378328983939,16.0344572757741,15.5749049491665,0.34870116179809
1,17.5977695940466,0.639924881027999,0.833525067366624,17.3495017233116,17.1321617694828,0.0252100205980241
1,17.3211499703783,0.195276730821636,-0.798202149652371,16.5150485474408,17.4089541330602,-0.303353873547167
1,17.0797978559373,0.211534055030023,-1.08504705502823,16.3502808200292,13.5755746319197,-0.714175275526941
1,18.0346698281344,0.229796659292986,-0.633873038417593,16.2004899681674,14.8838483288487,-0.686468936502934
1,17.3613092616011,0.175527159565994,-0.670693517269763,16.7580897966562,17.1951395675175,0.98388077551499
1,15.3673054041636,0.282507345052552,-0.191478937249282,15.9525896470814,16.4110190283803,0.497056614607573
1,19.436729224067,0.183785384915618,-0.451136609519354,16.6505288261168,19.32450105896,0.470682762563229
1,16.9005481775361,0.512659392903778,0.233574918826767,16.7246200236804,17.597563008934,0.207751404028386
1,16.5256370863449,0.149184444357641,-1.15680668927636,17.1616322246297,18.1854522183953,0.160936871077865
1,15.667553229529,0.162227050459769,-0.671161921286548,16.9500221873758,16.3123016128521,0.495991879608482
1,17.7681734773055,0.106380092603264,-0.770030879641555,18.03285454857,17.8888862760815,0.699770946986973
1,16.9687885814371,0.829971409212714,0.597165275260553,17.078004818398,18.4663333844277,0.0466987062245607
1,16.950381560613,0.501376777091949,0.411218060588326,16.6581232314589,15.7487264819121,-0.906454764772207
1,9.80000452198249,0.249301141173133,-0.486415067319234,16.0786746644003,16.857544483351,0.695796370506287
1,14.925721146998,0.376227221262093,-0.752869099947407,16.024762209297,16.0418118813691,0.48866131529212
1,15.5578868784716,0.428820449204529,-0.416441053485394,16.2499901965889,16.3074360641121,-0.323685713112354
1,15.3180631296666,0.319540935105619,-0.711551248553283,15.9157949926512,17.3180347535416,0.690542951691896
1,14.3559373876394,0.266208808940024,-0.819028850664957,16.0024190120793,15.6113372182406,0.296269006095827
1,16.972838791536,0.301471168228947,-0.303177533510439,15.9213427459965,17.1062743486124,0.0311179901473224
1,17.0823701299994,0.508240911332314,0.343003118639945,16.6986066392522,17.5456162501269,-0.0710244425572455
1,16.2683637469429,0.377690007142718,-0.681485031239702,16.0296840667513,16.8519656597222,-0.0765151022933424
1,15.564582306191,0.117420206245208,-0.898557306002306,17.7808702249432,17.1888445254373,0.786486675031483
1,14.7195177403632,0.318708622466557,-0.97582255924558,15.9155672181533,17.145758329754,0.813815369736403
1,14.0493664518913,0.181149704401236,-0.613959565933297,16.6839141596005,18.1595676326614,0.845452719833702
1,15.2761892449357,0.207843759442758,-1.13793156681279,16.3850051439796,15.5657120387793,0.173978054430336
1,13.6464576121162,0.221110905000805,-1.33368635659519,16.2672413100456,17.0746230924248,0.0857020602561533
1,18.3891806626414,0.723298849188208,0.349769859922437,17.47148791408,17.5361906445487,0.0370978354476392
1,17.3281925706036,0.558430610670091,-0.310508737401094,16.9855690866482,17.5834424572728,0.962141531985253
1,18.2386751951993,0.263818790844373,-1.12412717560294,16.0116326688778,15.8277269272224,-0.623608922585845
1,16.3021896204914,0.1105625481172,-1.15206933138487,17.9350647164842,17.5752669002572,-0.618474824354053
1,14.8590181200686,0.330114974961942,-0.995903451194939,15.922515755183,17.3639146461346,0.910334720276296
1,18.052929430742,0.590995383762622,0.484208265329314,17.1518986800192,15.8632570588051,-0.866622189059854
1,16.4334775712267,0.429646347613746,-0.0901227075279085,16.2541811817645,16.376735506524,-0.275791191495955
1,19.2615390793973,0.708212876498951,0.882704078105103,17.4736834923663,17.1077057806982,-0.895249688532203
1,15.8229623880532,0.364840432903607,-0.732829183168147,15.9896523169001,16.4389532466047,-0.716323379427195
1,17.8396776762127,0.10364531276008,-1.11697971889174,18.0983545459815,18.9963638731593,0.967822521459311
1,16.3681203449002,0.233269042986856,-1.08330070753738,16.1760118990287,14.5339170696243,-0.632277983240783
1,15.06795771111,0.16316298389232,-0.690662742078799,16.9357413727481,16.9515739827883,-0.690243402030319
1,15.3179551361129,0.408978878658963,-0.644463441617555,16.1545877492023,16.007188234041,0.908440216910094
1,15.5428337067294,0.407557363609073,-0.258050431535847,16.148181309589,16.4941844080075,0.709205022081733
1,15.6854664232295,0.142430149147884,-0.622887797033486,17.2806922020106,18.0442268762092,0.680885740555823
1,15.9585914081977,0.425189616924272,-0.233308129276719,16.2317588946313,16.3886600681748,0.0658891000784934
1,16.8049534125515,0.533717818895395,0.570287640752391,16.8472461887067,15.4399469785238,-0.882643764838576
1,17.2489218814784,0.221013284502681,-1.09153782907834,16.2680371870696,15.7925486380691,0.901471885386854
1,15.811426947379,0.374271039940397,0.0315339251309029,16.0183226738667,15.479952833157,-0.780637814663351
1,14.5663047428886,0.343043452282115,-0.633866527356241,15.9398764413618,16.0780904546878,0.093856334220618
1,16.3594208789529,0.155996043454052,-0.992201672442806,17.0481582984487,18.3159809901925,0.362163531593978
1,19.2061812517727,0.0574424415746966,-0.886800271715704,19.4019693112796,20.3851461658605,0.192957434803247
1,17.8634390622203,0.538966859628181,-0.240481680214269,16.8772577593641,16.073929261138,0.363427354488522
1,16.3556120824463,0.148319678016763,-0.832230307323453,17.1765088578263,17.6511740767639,-0.0868492466397583
1,16.5679745813812,0.470355700126795,0.153533260942275,16.4766163102901,15.1659130210308,-0.805555903818458
1,16.0957672224457,0.182096600367307,-0.809566230077506,16.6718191578398,17.4854100995216,0.810266363434494
1,17.4350908925224,0.501428373071245,-0.104344914461845,16.6584276612269,17.4222539795333,0.133699313271791
1,16.0139688269079,0.140788136468573,-1.32765836888181,17.3106383483137,17.2728489962308,0.516662993934005
1,15.9651970036663,0.19468469129993,-1.22543560678718,16.5216350503337,16.41627640129,-0.331170308403671
1,19.5606263904519,0.155513057029245,-0.996349867869919,17.0559895144805,16.0955440247176,-0.711429356131703
1,13.2446232771061,0.292796829731877,-0.356300434048129,15.9322370497789,16.591349674282,0.760759834665805
1,17.4195632025875,0.653789256363286,0.838321375816459,17.3907375100509,17.3853210731518,0.416007440537214
1,16.9103895436407,0.101759658007215,-1.28798360783155,18.1442418281009,19.0730769993983,-0.394430248066783
1,15.4069847867517,0.267330326903334,-0.35416188397528,15.998267966159,13.6900631302254,-0.382791527546942
1,17.7798279247752,0.609568548614214,-0.0616227402573682,17.2354922216315,16.1784523719496,-0.530396332032979
1,17.6677244828971,0.0681822121091648,-1.58524233253361,19.0644388738509,18.9971285046548,0.0363915958441794
1,18.4601956961932,0.240349797611947,-0.4363850506417,16.1298946165405,12.706589005471,-0.696894381660968
1,15.2989345801416,0.286293119059922,-1.0209003804958,15.9441373925612,15.5689636064874,0.521194517612457
1,19.1428911335143,0.0411357691080879,-1.3961095730669,19.9569611354581,20.0886415409745,-0.734330685343593
1,14.9679974781426,0.183133806371906,-1.38556455879519,16.6587006460833,14.7449288606699,0.57462351070717
1,16.7007397656914,0.654225415332292,0.0915857202356302,17.3919140950704,17.1366692708874,0.133090089075267
1,16.039136400991,0.490657163248132,0.0830165792947124,16.5949363323217,17.8199223390822,0.608663846272975
1,16.4124811927131,0.597126037355887,0.384543141373627,17.1805213287976,17.1617770642476,0.390754493419081
1,16.6536919864275,0.285466822365888,-0.9118316612524,15.9458851910029,16.7432811560987,0.420515530277044
1,15.7773361231584,0.393874640440205,0.0104008659821289,16.0898757287043,15.9071632300387,-0.756617018487304
1,14.0529328778674,0.231303678142284,-0.965047894465537,16.1897138889409,15.8990562281629,-0.0105832037515938
1,16.5274574605164,0.421837680328182,0.0435421913140762,16.2152180209115,14.8832357593576,-0.988349582534283
1,15.064955615429,0.128342543808901,-1.45185056025301,17.5506674870137,18.9620765569863,0.845948902424425
1,16.416669706096,0.50269081457385,0.125093227667468,16.6658762656144,15.8771639245814,-0.288318376522511
1,18.0192831562551,0.527081655230211,0.0873418665970461,16.8089323629199,16.7232831080348,0.607520697172731
1,16.6074563128285,0.226197186867791,-1.1159877755835,16.2271851056077,16.6288562089573,-0.678861406631768
1,14.5196310577043,0.13125868824359,-0.731653375791796,17.4923304011213,17.222208669728,-0.163269381504506
1,13.6223117106458,0.230940205757088,-1.15588279320518,16.192291447764,16.7198769973055,0.00502366200089455
1,15.5446309596497,0.416552003642994,-0.218937330136587,16.1897329927473,15.1645834117389,-0.861626792233437
1,16.3831625249091,0.294151215695825,-0.660590369609039,15.9301667139216,15.1062680334532,-0.957846242468804
1,16.7597696946518,0.101898760167853,-1.48744170431243,18.1408364880781,17.642469041405,0.560102184768766
1,17.0783540993569,0.599018952765976,0.147923345547659,17.1891604644339,16.3619663864763,-0.42858182778582
1,18.2498563579248,0.118411613864977,-1.42395573480754,17.7592016984089,16.2592450555976,-0.109353828709573
1,15.4830524977713,0.478968306157069,-0.424041790353279,16.5264787606502,15.840997467212,-0.0238326620310545
1,17.8351297588358,0.720782755985703,1.11959084436252,17.4726804246816,18.0208352059604,0.336307489778847
1,15.4223548809679,0.479177664005576,-0.395529984116352,16.5276980621727,15.7543170190099,-0.515701230615377
1,17.2068797624966,0.147157245538086,-0.781791329880581,17.1966750587878,15.9701032879577,-0.232307457365096
1,17.0814219118771,0.494264308110241,-0.393867682260307,16.6161756090985,15.4196060940229,-0.0826517874374986
1,15.8687482523904,0.35903457460446,0.0261819470157562,15.9740539354607,14.7610607793955,-0.307648078072816
1,16.1320862905177,0.369016606809734,-0.276573562345911,16.0018533207054,14.6490131997812,-0.201264747418463
1,16.5185216083194,0.0892805955706926,-1.44137164497967,18.4630978374481,18.982237382238,0.0958651346154511
1,18.5566852799759,0.0537040523341873,-1.16460339554725,19.5246123350828,19.8087605214255,0.235215608030558
1,14.13259194507,0.30485935485146,-1.03021752394269,15.9185792844585,15.8138079696428,0.682101603597403
1,14.2975397560101,0.336078596762568,-0.577389686148984,15.9293199291813,16.6681019277663,0.462179776281118
1,18.1988783066465,0.0664351528392653,-1.52078027249123,19.1178685453609,18.6781306619175,0.350272211246192
1,17.4407785955647,0.459908599216397,0.338946862926426,16.4171177410867,16.1462514926358,-0.513902090024203
1,16.59456196714,0.575166150995113,-0.0117769732906904,17.0738024087197,17.2336672035577,-0.305718535091728
1,17.9110076043297,0.719621088787819,0.445216253066152,17.4731179205579,18.5147727136976,0.975658011622727
1,15.2314200943748,0.511921255559854,-0.272009028291679,16.7202782501782,17.0912150421343,0.438171761576086
1,14.6100013412912,0.290807384811378,-0.175582881877091,15.9355309707454,15.3807406684702,-0.0281703504733741
1,16.7061618193035,0.231772285985782,-1.15215604093758,16.1864108591955,18.8865872768516,-0.200354721862823
1,15.6640285122516,0.115841248833681,-0.842869134432316,17.8157036227305,17.2667491839861,-0.754672034177929
1,15.829691193637,0.487093958658822,-0.0543218279358806,16.5739975402152,17.3841035730976,0.424603946506977
1,16.1957086237449,0.0863167028392539,-1.71639110185685,18.5427759248658,19.6362994027043,0.666864483151585
1,15.9911100455789,0.500410656800445,0.193982394780819,16.6524229053331,16.5432641175477,-0.133867969736457
1,13.6603076191569,0.202598183894429,-0.579573013082449,16.4370423978795,17.9193230242691,0.19588515907526
1,17.0928332972533,0.259781195585579,-0.429422367022484,16.0283487515909,13.4424832601209,-0.74359982740134
1,14.5749831567862,0.297272420164634,-0.73464631828721,15.9259201175089,13.5493466288878,-0.490631768479943
1,17.3509903932133,0.680062344848802,0.545427048834981,17.4475079369506,16.7511277927332,-0.421276467386633
1,16.225883692866,0.284468505642871,-0.8395295612434,15.9480688635638,16.2130539151121,-0.449430636595935
1,16.0163878902521,0.250695378006544,-0.937698079880933,16.0713894967119,17.6548984261675,0.711474241223186
1,16.3197413538675,0.200037531139104,-0.890937314684248,16.4636049551009,15.8278276381471,0.207296587526798
1,13.6440941336377,0.2562152027805,-1.22511237858777,16.0443347825568,19.4445524548089,0.430697905365378
1,18.8937980781276,0.734356507066212,0.698798795780755,17.4622097324225,18.4680139502396,0.00466209324076772
1,15.0367715705704,0.380442693741795,-0.142149262160655,16.0391887524298,16.0919060628784,0.0519182048738003
1,16.5767198019674,0.352828574528954,-0.555706453954693,15.9592121829707,14.6848188718258,-0.636970091611147
1,18.3074181652119,0.0159656178587935,-1.63573292556874,20.9193769121033,19.6366389654353,-0.731289411429316
1,16.2501952909123,0.101506539362307,-0.808007031987949,18.1504467028498,18.2344974468881,-0.0959433489479125
1,17.3718152528566,0.562945322864086,0.416945238693671,17.009877244476,17.5259266573977,0.542119584511966
1,15.4217291576862,0.39062169701792,-0.456223651906485,16.0769706410272,14.8922955698074,-0.952651616185904
1,14.6255675781522,0.300767122132864,-0.55861804079775,15.9220205369801,14.4678753800006,-0.396906720940024
1,15.4791798329674,0.39954011315091,0.025373972083883,16.1132536556867,16.0946022654063,-0.374548179563135
1,17.8181672018402,0.518628316852129,0.074305786513318,16.7596509763724,17.0143212715751,-0.353175300173461
1,12.3570690812368,0.228749801529733,-1.24972194232743,16.2081142649303,17.4241246100798,0.602916144765913
1,19.1930214993999,0.0336790267606421,-1.42678100976762,20.2284005146483,19.5764662494714,0.366930052638054
1,18.4318371237015,0.0481588819945146,-1.19824490916564,19.7115262237422,20.6994323486227,0.465658067725599
1,17.7518864730863,0.537914929091275,0.188712827030467,16.8712663683463,17.4814560028394,0.0785043560899794
1,17.2332424145023,0.582551904134729,0.108378910097193,17.1109549329067,17.1347533187788,-0.0777905723080039
1,17.0847035396568,0.537454891559257,0.362238741006399,16.8686424163963,16.7644299998107,0.0541383372619748
1,17.2296353118603,0.181462564255137,-1.11242412618074,16.6799053392629,17.0477671569783,-0.0395774985663593
1,14.6064444939855,0.135972615833515,-0.758788354119854,17.4007560110292,19.3410110868555,0.128787112422287
1,15.7162581200905,0.297091700315071,-0.502145887748621,15.9261462055833,17.6152038882775,0.659011212177575
1,16.8212335333199,0.479765094528473,-0.0639434088285976,16.5311208602951,15.8168629088831,-0.974977464880794
1,16.9401332050113,0.670240530186186,0.0318112875824127,17.4297329411598,17.2469812827674,-0.089924203697592
1,17.0639522980659,0.277452033174106,-0.683926105947588,15.9656752248685,15.9113570737733,0.479406493250281
1,16.8899360387915,0.473175885141074,0.26103560994619,16.4928745370789,17.5756328013705,0.135173139162362
1,15.4724256914106,0.31455656635656,-0.961379415651217,15.9151095149075,15.4960549690499,-0.11107167089358
1,18.6471297668708,0.654430251861303,0.591875660878609,17.3924640543205,16.6552259613996,-0.230900545138866
1,15.392005461962,0.383598214854525,-0.46979762618139,16.0504657091385,16.1108053606572,-0.0288583408109844
1,16.4830452673364,0.401258718970086,-0.686196789230658,16.1205635922626,14.6456601927097,-0.460981563664973
1,16.4103593948888,0.467168662875332,-0.47254067093674,16.4583363254997,16.8364251054646,-0.218631415627897
1,15.8135174731141,0.456142041457594,-0.0237675718560039,16.395997120579,16.4586436810206,0.52813614718616
1,15.5880769627521,0.216102740182607,-0.514547602743644,16.3094070826524,11.7487402071875,-0.924903787206858
1,17.4331348885266,0.186269066368559,-1.3674138148948,16.6198673408236,16.2360522387891,-0.186729022767395
1,16.2836453817769,0.515693154048482,-0.418773217539312,16.742443986029,16.9508938911194,0.513962275814265
1,17.582301169834,0.277658693337046,-0.283258811105481,15.9650993371224,16.0994287214717,0.246718746144325
1,16.3224922586004,0.513047146548079,-0.174015435345853,16.7269000794055,16.0363650774303,-0.52083389647305
1,14.0452239959409,0.200521486872296,-1.09143409277652,16.4585257872527,13.4462677527159,0.400057252962142
1,16.3517607431177,0.204922628129586,-1.36634669474307,16.4135918858661,16.6868130509318,-0.283770185895264
1,17.4901185194917,0.114126355454126,-1.07193479317673,17.8539878445693,17.2310686558478,0.429994065314531
1,15.9128859597122,0.383950061609539,0.00433658569363615,16.051747872774,17.2408387901022,0.33086025249213
1,17.3153146742563,0.603623496858331,0.594856823168479,17.2097686975292,17.485483258109,-0.494527419563383
1,18.3042291204924,0.083158998625172,-1.19478106303381,18.6293634778631,18.2108918474181,0.0343167297542095
1,15.6680625243551,0.347722170501664,-0.489919498284267,15.9484833987915,14.8001586573287,-0.600127104669809
1,18.6866666585648,0.728310109442166,0.89178521260639,17.46810476431,17.3191052937822,-0.406630164943635
1,15.2841737637266,0.374595988852267,-0.562437767395796,16.0193809769011,16.6372293269473,0.72903907764703
1,16.1132487848563,0.330291900399233,-0.177658065677346,15.922687071924,14.9281968265168,-0.905654954258353
1,13.208182064005,0.307159547098136,-0.836033784010914,15.9171676885841,16.7812812405295,0.00591148436069489
1,15.937141720698,0.388679138057633,-0.775790293052558,16.0694509472652,16.3209218176108,-0.318806027062237
1,17.2609432199708,0.276371642098125,-0.337050561779226,15.9687433314845,16.01292740239,0.140441638883203
1,17.5679410059609,0.526137636987041,0.112257580310614,16.8034527792573,16.6856485020439,-0.0638223020359874
1,16.4513278263805,0.546864882764959,-0.073565619900095,16.9218289915761,17.5898102152769,0.511257942765951
1,15.3361581789344,0.443200385809609,-0.200885866563638,16.3250862479653,17.045412317503,0.943311903625727
1,15.4319642563911,0.367671763093583,-0.440506692871265,15.9978367474341,16.1020237646124,-0.116048981435597
1,16.6544797899334,0.0753252410884899,-1.33511023500116,18.8518515203561,19.0877476672579,-0.550817342940718
1,15.0825278373936,0.36121545049401,-0.591956952809113,15.979723224464,16.5995818894478,0.831757936161011
1,17.3353711664095,0.128252750484336,-0.879003799786602,17.5524844355058,17.8070554678976,0.876311279833317
1,15.5443360579039,0.187856039745497,-0.785632667087728,16.6006780677304,13.0226281292316,-0.815967154223472
1,16.5798268290612,0.494004331917585,0.277727204608979,16.6146437279857,16.9462932135913,0.891055481508374
1,18.5103728541099,0.0718772123023503,-1.11059774027701,18.9532997038776,19.2321768575688,-0.141453139483929
1,17.595387875854,0.136021523563867,-0.735494460264057,17.3998234203909,17.3668521819655,0.583047174848616
1,15.735491648239,0.211262829252012,-0.425675517997362,16.3527806008079,10.200098004245,-0.759502127766609
1,14.2513042685197,0.275860219568654,-0.174838213030191,15.9702294117645,14.2534235867407,-0.951391266193241
1,15.9413530048548,0.37716861938852,-0.639544813648451,16.0279193799795,14.8446599045714,-0.42824739497155
1,15.4943120803039,0.470057070825046,-0.0229554054463781,16.4748991132108,17.9586267355653,0.998919044155627
1,16.9089542760483,0.49464592987202,0.16372579352453,16.6184245359709,17.5241898294984,0.258233467116952
1,16.2688287286499,0.101182511479261,-0.794977895638042,18.1584054976749,18.4238084499541,0.635386514943093
1,17.5052523204041,0.580350137398587,0.088099882022504,17.1000047959492,17.6387668145102,0.0337901879101992
1,17.6872012580937,0.23511185688301,-0.641786245013801,16.1635229382034,13.9024760991511,-0.255412579514086
1,15.5603878143818,0.399167560484992,-0.459971473617147,16.1116821883989,14.8077437561712,-0.761349741369486
1,14.7961443691385,0.330618666017924,-0.969271763464812,15.9230084494918,16.1483860316181,-0.333752216771245
1,15.8462275292323,0.225349818476975,-0.932722000974596,16.2336673984535,19.1158835971,0.558054518885911
1,17.2839953052052,0.555189833893478,0.366345873319657,16.9679121985532,16.4953435037527,-0.314465894363821
1,17.5961666340708,0.178090987996336,-1.40358181985333,16.7237633990339,13.3346653590577,0.564076652750373
1,18.6514979809406,0.777374423634868,0.828979563614311,17.3598740362656,17.2467230469892,-0.700309332925826
1,17.9660986164891,0.0960098609662329,-1.11869677881933,18.2878538049766,17.363965150848,-0.744836841244251
1,15.6657397756935,0.232574217412767,-0.333945847106658,16.1808107480694,15.4943951116938,-0.835283102467656
1,16.1890034429129,0.395649211427931,-0.402196206545116,16.0970771670731,15.9315691644769,-0.176927416585386
1,19.1267707622361,0.057023758068424,-1.36000195238816,19.4155710412199,19.7788194636747,0.506477748043835
1,18.4770724077371,0.733510841649025,1.17128876280784,17.4631547829493,16.1766134481021,-0.801682031713426
1,15.3184214850713,0.275351997520078,-0.878149228004965,15.9717277459156,17.0499959408602,0.473250442650169
1,16.700837134667,0.42649498347726,-0.268982105928316,16.2382766660185,17.3583601654111,0.421859968919307
1,16.0095003469183,0.194233661880851,-0.60760306225118,16.5266810949052,16.4923149354128,0.583323298487812
1,17.7919123561759,0.0931990824981296,-1.20008425390347,18.3601037117889,17.7857343464751,-0.439645752310753
1,15.338847500799,0.42360341984856,-0.550289893483284,16.2238959008472,16.4045934274971,0.570556716062129
1,16.8025407948863,0.591984070811051,0.248971369503818,17.1565795776037,17.4838911292698,0.508364898618311
1,17.5494121550326,0.204692739376921,-0.463293127935011,16.4158832691617,15.6450993992952,0.575423314701766
1,16.2367090973309,0.239539319956672,-1.25051390497015,16.1349188034269,16.3370750213524,0.138861152343452
1,15.9036272536892,0.286148476124386,-0.53144265332645,15.9444394578885,17.0171010544722,-0.6971480329521
1,19.7384501674541,0.0235554656746727,-1.32695158614211,20.6152196582727,21.5590712697328,-0.430043761618435
1,15.6147359678519,0.117730595561675,-1.3606873215111,17.7740694573174,17.8662514641545,0.832833681255579
1,14.7069372451973,0.321703428512293,-0.958462370928814,15.9165959789029,14.1743858879215,-0.178029181435704
1,18.3369401517447,0.0516893468604997,-1.40912703728482,19.5918287815081,19.1445301811715,-0.978252474684268
1,15.1663071263902,0.229608574394795,-0.654024665541834,16.201851399083,18.1110654036765,0.291801419109106
1,15.8170928216687,0.364869319726041,-0.0777076404515311,15.9897339371551,15.7141419574632,-0.566905584186316
1,17.3212097933133,0.510979945763105,-0.305602571020561,16.714738895007,17.5315914929833,-0.310619872063398
1,14.8126445150162,0.298364555159381,-0.217533514116567,15.9246051761186,14.0056399570243,-0.856625818647444
1,17.6783248357185,0.727204901343444,0.919567932673495,17.468967075529,16.0500026817608,-0.979122033342719
1,14.3598376323145,0.159560490049469,-1.31486473244415,16.9913651672731,16.1153548839196,-0.840492091141641
1,16.1626935129527,0.292980329592132,-1.08126183810911,15.9319484163129,15.6405764466323,0.816961820703
1,16.1741992394861,0.446418992230608,0.135453819025125,16.342458464734,15.2710682588442,-0.948827466927469
1,15.0982648741047,0.314434021989808,-0.631914989420233,15.9151133645997,13.9629412397165,0.417172649409622
1,16.3607761609126,0.167507816275076,-1.11234358018788,16.870997097299,16.0843279593037,-0.0780355539172888
1,14.993310713949,0.122205131580846,-1.37421885397534,17.6777247292744,18.2591371272771,0.82870452478528
1,17.7671510511789,0.592943420444522,0.0782383697952151,17.1610980333167,17.0745363707678,-0.0865155085921288
1,15.6071750943192,0.246388211130142,-0.37814303632553,16.0944921545862,15.0628793083697,-0.839202533476055
1,19.5871219236641,0.196982538513278,-0.77475508921948,16.4963061302157,15.8865262797891,0.717077256180346
1,17.1657199159807,0.10966717573675,-0.754007860621885,17.9557585216286,18.0707415595306,0.192214684560895
1,17.5717913504579,0.0833794688744493,-1.3867456831688,18.6232606810332,17.0537067071492,-0.279809846077114
1,17.7070822536761,0.207895057381064,-0.585245496045068,16.3845118609508,18.1444162155228,-0.701527343131602
1,16.4371295914715,0.11158928632184,-0.844267207428614,17.9114953902432,17.4937280827339,0.824701173696667
1,16.2387864689071,0.329403936134673,-0.651857058141317,15.9218463764815,14.7651219892663,-0.726545226760209
1,17.6246775630618,0.670057500898744,0.712084378208682,17.4293615996426,17.3456993489313,-0.0377768506295979
1,19.1120499893109,0.0711346659892502,-0.792783585352092,18.9754319657485,16.2736859921449,-0.852137808687985
1,13.114387555588,0.204636755262175,-0.597500638749498,16.4164422070575,15.9028035330816,-0.362761098425835
